"CTDID","Region","Year","Mission","Location","Latitude","Longitude","UTCDate","UTCTime","Sample_Depth_m","DIC_umol_kg","TA_umol_kg","pH_measured","pH_calculated","pCO2_uatm","Aragonite_Sat_W","Salinity_Bottle","Conductivity_Sm","Salinity_CTD","Temperature_C","SiteID","Survey_design","Sample_frequency","bottle_id","sample_num","bottle_name","deployment_id","project_code","collected_date","collected_time","collected_timezone","calc_avg_dic","dic_machine","calc_avg_ta","calc_avg_ta_temp","UTCDate_Time","datetime","ESTDate","ESTTime","Month","Months","MY","MoY","ToD","Season","Precipitation","dec.lon","dec.lat","Zone","Sub_region","Reference","Transect","Extreme","BestSalinity","n35TA","n35DIC","TA_0","DIC_0","nTA","nDIC","Date"
"WS21338_22","FL",2021,"WaltonSmith","Middle_Keys",24.6750666666667,-81.0235166666667,21-12-05,"06:56:00 AM",0,2147.68724491138,2440.43468719462,8.02283844049191,8.0228334652181,449.175166779301,3.34310578155642,35.6579073848616,"",35.853,23.792,"14","Permanent","Single",16793,5186,"22F",619,"Walton Smith-Dec 2021","12/05/21","06:56:00 AM","12:00:00 AM",2196.65871529314,"UNSPECIFIED",2496.35,25,2021-12-05 06:56:00,2021-12-05 01:56:00,2021-12-05,"01:56:00","Dec","December","2021-12",12,1.93333333333333,"Fall","Dry",-81.02333333,24.675,"Mid channel","MK","MK_7","T3","Normal",35.6579073848616,2464.37730557265,2168.75777647287,2130.95872465201,1796.28929350024,2443.47089418971,2151.13474018491,2021-12-05
"WS21338_23","FL",2021,"WaltonSmith","Middle_Keys",24.6436666666667,-81.0167,21-12-05,"07:11:00 AM",0,2069.82989588654,2383.93667845463,8.07388404369499,8.03844116229032,417.529373306862,3.56323258985214,35.7536536777534,"",36.049,25.578,"15","Permanent","Single",16794,5187,"23F",619,"Walton Smith-Dec 2021","12/05/21","07:11:00 AM","12:00:00 AM",2117.09489806711,"UNSPECIFIED",2438.75,24.9,2021-12-05 07:11:00,2021-12-05 02:11:00,2021-12-05,"02:11:00","Dec","December","2021-12",12,2.18333333333333,"Fall","Dry",-81.01666667,24.64333333,"Offshore","MK","MK_7","T3","Normal",35.7536536777534,2400.87832386165,2084.53931517015,2130.95872465201,1796.28929350024,2385.73448744337,2071.77383505738,2021-12-05
"WS21338_24","FL",2021,"WaltonSmith","Middle_Keys",24.5926666666667,-80.9911,21-12-05,"07:35:00 AM",0,2062.9460505458,2385.27420229437,8.07980340941639,8.04708218080577,407.342941850159,3.65596586136174,35.7402035938547,"",35.96,25.883,"15.5","Permanent","Single",16795,5188,"24F",619,"Walton Smith-Dec 2021","12/05/21","07:35:00 AM","12:00:00 AM",2110.02548386249,"UNSPECIFIED",2439.95,25.1,2021-12-05 07:35:00,2021-12-05 02:35:00,2021-12-05,"02:35:00","Dec","December","2021-12",12,2.58333333333333,"Fall","Dry",-80.99166667,24.59166667,"Oceanic","MK","MK_7","T3","Normal",35.7402035938547,2403.12938058413,2078.3884133145,2130.95872465201,1796.28929350024,2387.1779030055,2064.94213298137,2021-12-05
"WS21338_25","FL",2021,"WaltonSmith","Middle_Keys",24.597635,-81.18363,21-12-05,"09:10:00 AM",0,2064.0949377214,2383.60929564564,8.07574210980158,8.04508444217023,408.761788341957,3.60348559942975,36.0432108991821,"",35.962,25.486,"18","Permanent","Single",16796,5189,"1G",620,"Walton Smith-Dec 2021","12/05/21","09:10:00 AM","12:00:00 AM",2111.67426187575,"UNSPECIFIED",2438.9,24.95,2021-12-05 09:10:00,2021-12-05 04:10:00,2021-12-05,"04:10:00","Dec","December","2021-12",12,4.16666666666667,"Fall","Dry",-81.18333333,24.59833333,"Offshore","LK","LK_8","T1","Normal",36.0432108991821,2381.26353500467,2062.06361796066,2130.95872465201,1796.28929350024,2383.36065684127,2063.8313844869,2021-12-05
"WS21338_26","FL",2021,"WaltonSmith","Middle_Keys",24.633995,-81.1941633333333,21-12-05,"09:39:00 AM",0,2081.20237331928,2391.55435747963,8.05648707600035,8.03901058260126,418.33610462365,3.50719416762617,35.9279176539442,"",36.198,24.915,"17","Permanent","Single",16797,5190,"2G",620,"Walton Smith-Dec 2021","12/05/21","09:39:00 AM","12:00:00 AM",2133.62215267596,"UNSPECIFIED",2446.15,24.25,2021-12-05 09:39:00,2021-12-05 04:39:00,2021-12-05,"04:39:00","Dec","December","2021-12",12,4.65,"Fall","Dry",-81.19333333,24.635,"Mid channel","LK","LK_8","T1","Normal",35.9279176539442,2396.86776030335,2085.82625591369,2130.95872465201,1796.28929350024,2392.13333222339,2081.83537501464,2021-12-05
"WS21338_27","FL",2021,"WaltonSmith","Middle_Keys",24.6676816666667,-81.2031918333333,21-12-05,"10:00:00 AM",0,2154.07906687894,2436.97530719499,8.00588545975523,8.03482002240263,436.800353418407,3.23430826821315,35.0799677099636,"",35.374,22.386,"16","Permanent","Single",16798,5191,"3G",620,"Walton Smith-Dec 2021","12/05/21","10:00:00 AM","12:00:00 AM",2206.86879234244,"UNSPECIFIED",2491.4,23.85,2021-12-05 10:00:00,2021-12-05 05:00:00,2021-12-05,"05:00:00","Dec","December","2021-12",12,5,"Fall","Dry",-81.205,24.675,"Inshore","LK","LK_8","T1","Normal",35.0799677099636,2501.42685401974,2211.04875690134,2130.95872465201,1796.28929350024,2445.0686358556,2163.54165940676,2021-12-05
"WS21338_28","FL",2021,"WaltonSmith","Lower_Keys",24.6096326666667,-81.4209075,21-12-05,"11:38:00 AM",0,2089.22303937492,2369.58042998381,7.98372217383624,8.01056846741951,448.833628540318,3.14447300268158,36.318312699499,"",36.694,23.345,"19","Permanent","Single",16799,5192,"4G",620,"Walton Smith-Dec 2021","12/05/21","11:38:00 AM","12:00:00 AM",2142.45318049347,"UNSPECIFIED",2424.2,24.45,2021-12-05 11:38:00,2021-12-05 06:38:00,2021-12-05,"06:38:00","Dec","December","2021-12",12,6.63333333333333,"Fall","Dry",-81.42166667,24.61,"Inshore","LK","LK_9","T2","Normal",36.318312699499,2349.31718214215,2071.35724182372,2130.95872465201,1796.28929350024,2367.5398785451,2086.71804354581,2021-12-05
"WS21338_29","FL",2021,"WaltonSmith","Lower_Keys",24.5750823333333,-81.4186288333333,21-12-05,"11:52:00 AM",0,2070.02851755129,2378.19709503576,8.05246957699964,8.03967522158409,414.355539799076,3.45263420743181,36.2829448259446,"",36.306,24.48,"20","Permanent","Single",16800,5193,"5G",620,"Walton Smith-Dec 2021","12/05/21","11:52:00 AM","12:00:00 AM",2122.73603268264,"UNSPECIFIED",2433,24.4,2021-12-05 11:52:00,2021-12-05 06:52:00,2021-12-05,"06:52:00","Dec","December","2021-12",12,6.86666666666667,"Fall","Dry",-81.41833333,24.575,"Mid channel","LK","LK_9","T2","Normal",36.2829448259446,2360.15855650832,2054.32742648332,2130.95872465201,1796.28929350024,2376.32180098257,2067.95221548624,2021-12-05
"WS21338_30","FL",2021,"WaltonSmith","Lower_Keys",24.5361783333333,-81.4103983333333,21-12-05,"12:30:00 PM",0,2068.32301186747,2383.609866016,8.06581362534345,8.04507279424056,410.266388988062,3.57400220394392,35.6592175928027,"",35.931,25.345,"21LK","Permanent","Single",16801,5194,"6G",620,"Walton Smith-Dec 2021","12/05/21","12:30:00 PM","12:00:00 AM",2120.01242365167,"UNSPECIFIED",2437.35,24.5,2021-12-05 12:30:00,2021-12-05 07:30:00,2021-12-05,"07:30:00","Dec","December","2021-12",12,7.5,"Fall","Dry",-81.42,24.54,"Offshore","LK","LK_9","T2","Normal",35.6592175928027,2406.9065484425,2088.5381758714,2130.95872465201,1796.28929350024,2386.07920191235,2070.98178721341,2021-12-05
"WS21338_31","FL",2021,"WaltonSmith","Lower_Keys",24.4853516666667,-81.3918066666667,21-12-05,"01:08:00 PM",0,2053.41503898119,2372.90893441378,8.08569188540034,8.04492550076907,412.915820825645,3.73709392362622,33.9025493384085,"",36.18,27.384,"21.5","Permanent","Single",16802,5195,"7G",620,"Walton Smith-Dec 2021","12/05/21","01:08:00 PM","12:00:00 AM",2102.02009436848,"UNSPECIFIED",2423.35,24.35,2021-12-05 13:08:00,2021-12-05 08:08:00,2021-12-05,"08:08:00","Dec","December","2021-12",12,8.13333333333333,"Fall","Dry",-81.39166667,24.48333333,"Oceanic","LK","LK_9","T2","Normal",33.9025493384085,2520.25554540453,2180.92256468658,2130.95872465201,1796.28929350024,2387.9329173909,2069.38135216145,2021-12-05
"WS21338_32","FL",2021,"WaltonSmith","Lower_Keys",24.4749501666667,-81.7160826666667,21-12-05,"04:11:00 PM",0,2062.21753885045,2374.77873294865,8.08319136190198,8.01909201955432,437.665378081342,3.56401936506999,35.8424061098159,"",36.172,26.72,"WS","Permanent","Single",16803,5196,"8G",620,"Walton Smith-Dec 2021","12/05/21","04:11:00 PM","12:00:00 AM",2114.04734345511,"UNSPECIFIED",2428.6,24.55,2021-12-05 16:11:00,2021-12-05 11:11:00,2021-12-05,"11:11:00","Dec","December","2021-12",12,11.1833333333333,"Fall","Dry",-81.717,24.478,"Offshore","LK","LK_10","T3","Normal",35.8424061098159,2385.73311543301,2071.73013864473,2130.95872465201,1796.28929350024,2375.90342620582,2063.44421301278,2021-12-05
"WS21338_33","FL",2021,"WaltonSmith","Lower_Keys",24.3970416666667,-81.8262433333333,21-12-05,"05:17:00 PM",0,2055.37989579267,2373.57485906572,8.06568202563992,8.01483147653719,441.035547641874,3.62818953700546,36.0638250806974,"",36.236,27.446,"22.5","Permanent","Single",16804,5197,"9G",620,"Walton Smith-Dec 2021","12/05/21","05:17:00 PM","12:00:00 AM",2107.39026344769,"UNSPECIFIED",2427.8,24.5,2021-12-05 17:17:00,2021-12-05 12:17:00,2021-12-05,"12:17:00","Dec","December","2021-12",12,12.2833333333333,"Fall","Dry",-81.82833333,24.39666667,"Oceanic","LK","LK_10","T3","Normal",36.0638250806974,2369.88356681421,2052.18344809932,2130.95872465201,1796.28929350024,2373.19755179284,2054.97696806152,2021-12-05
"WS21338_34","FL",2021,"WaltonSmith","Lower_Keys",24.45283,-81.8286486666667,21-12-05,"05:42:00 PM",0,2051.67486294159,2374.93390293614,8.07660578266527,8.02543059802814,428.696724812212,3.68436759951292,35.948880609796,"",36.192,27.36,"22","Permanent","Single",16805,5198,"10G",620,"Walton Smith-Dec 2021","12/05/21","05:42:00 PM","12:00:00 AM",2103.41722641428,"UNSPECIFIED",2428.95,24.55,2021-12-05 17:42:00,2021-12-05 12:42:00,2021-12-05,"12:42:00","Dec","December","2021-12",12,12.7,"Fall","Dry",-81.82833333,24.455,"Offshore","LK","LK_10","T3","Normal",35.948880609796,2378.82240178154,2055.0340870976,2130.95872465201,1796.28929350024,2375.33336550556,2052.09300783845,2021-12-05
"WS21338_35","FL",2021,"WaltonSmith","Lower_Keys",24.4851573333333,-81.828485,21-12-05,"05:55:00 PM",0,2061.29903584008,2376.1204960375,8.07256818867671,8.02577406158234,429.905017079934,3.58216685223231,35.8568188209744,"",36.087,26.494,"23","Permanent","Single",16806,5199,"11G",620,"Walton Smith-Dec 2021","12/05/21","05:55:00 PM","12:00:00 AM",2113.12930425213,"UNSPECIFIED",2430,24.55,2021-12-05 17:55:00,2021-12-05 12:55:00,2021-12-05,"12:55:00","Dec","December","2021-12",12,12.9166666666667,"Fall","Dry",-81.82833333,24.48666667,"Mid channel","LK","LK_10","T3","Normal",35.8568188209744,2386.12157639022,2069.97503409976,2130.95872465201,1796.28929350024,2377.15238081739,2062.41446063938,2021-12-05
"WS21338_36","FL",2021,"WaltonSmith","Lower_Keys",24.5357693333333,-81.8284415,21-12-05,"06:18:00 PM",0,2062.07711831541,2364.14960039244,8.04826743138872,8.03706845385908,415.560289232667,3.3838626868961,36.1381511667049,"",36.314,24.239,"24","Permanent","Single",16807,5200,"12G",620,"Walton Smith-Dec 2021","12/05/21","06:18:00 PM","12:00:00 AM",2114.36524402395,"UNSPECIFIED",2418.1,24.75,2021-12-05 18:18:00,2021-12-05 13:18:00,2021-12-05,"13:18:00","Dec","December","2021-12",12,13.3,"Fall","Dry",-81.82833333,24.53666667,"Inshore","LK","LK_10","T3","Normal",36.1381511667049,2355.61813216997,2054.63573414739,2130.95872465201,1796.28929350024,2363.30808827078,2061.11797411364,2021-12-05
"WS22022_1","FL",2022,"WaltonSmith","Upper_Keys",25.645096,-80.1276448333333,22-01-22,"03:07:00 PM",0,2165.80596333259,2463.58723083536,8.00488254427177,8.07270856148044,401.821618665522,3.44731930402008,33.8319396130962,"",33.649,22.33,"1","Permanent","Single",17105,7088,"1R",662,"Walton Smith-Jan 2022","2022-01-22","03:07:00 PM","12:00:00 AM",2216.47561629897,"UNSPECIFIED",2511.35,24.8,2022-01-22 15:07:00,2022-01-22 10:07:00,2022-01-22,"10:07:00","Jan","January","2022-01",1,10.1166666666667,"Winter","Dry",-80.12666667,25.645,"Inshore","BB","BB_1","T1","Normal",33.8319396130962,2622.02550341127,2305.09332091833,2130.95872465201,1796.28929350024,2484.9792421551,2189.57032699037,2022-01-22
"WS22022_2","FL",2022,"WaltonSmith","Upper_Keys",25.6407355,-80.104398,22-01-22,"03:21:00 PM",0,2098.89102101265,2416.1144842481,8.03594713927714,8.10026170064705,360.453294331808,3.56513148661658,35.1035450461441,"",34.421,22.035,"2","Permanent","Single",17106,7089,"2R",662,"Walton Smith-Jan 2022","2022-01-22","03:21:00 PM","12:00:00 AM",2150.07613431279,"UNSPECIFIED",2465.05,24.9,2022-01-22 15:21:00,2022-01-22 10:21:00,2022-01-22,"10:21:00","Jan","January","2022-01",1,10.35,"Winter","Dry",-80.105,25.64166667,"Mid channel","BB","BB_1","T1","Normal",35.1035450461441,2478.34861306625,2152.95412730523,2130.95872465201,1796.28929350024,2423.45950882853,2106.68541776553,2022-01-22
"WS22022_3","FL",2022,"WaltonSmith","Upper_Keys",25.6445398333333,-80.0841821666667,22-01-22,"03:36:00 PM",0,2091.91257610634,2407.89478232431,8.04827229542111,8.07730652912674,381.731305131329,3.57231497438633,35.2081048140355,"",35.11,23.41,"3","Permanent","Single",17107,7090,"3R",662,"Walton Smith-Jan 2022","2022-01-22","03:36:00 PM","12:00:00 AM",2143.09972552078,"UNSPECIFIED",2456.9,24.8,2022-01-22 15:36:00,2022-01-22 10:36:00,2022-01-22,"10:36:00","Jan","January","2022-01",1,10.6,"Winter","Dry",-80.08333333,25.645,"Offshore","BB","BB_1","T1","Normal",35.2081048140355,2462.58211701414,2139.42342418457,2130.95872465201,1796.28929350024,2414.18446532241,2098.62667736885,2022-01-22
"WS22022_4","FL",2022,"WaltonSmith","Upper_Keys",25.335446,-80.2234916666667,22-01-22,"06:06:00 PM",0,2115.6841908005,2416.44440090861,8.01521303205208,8.03944303799197,423.157516606692,3.38621233888787,36.1005072572857,"",36.023,23.453,"EK_IN","Permanent","Single",17108,7091,"4R",662,"Walton Smith-Jan 2022","2022-01-22","06:06:00 PM","12:00:00 AM",2168.85877929459,"UNSPECIFIED",2467.35,24.7,2022-01-22 18:06:00,2022-01-22 13:06:00,2022-01-22,"13:06:00","Jan","January","2022-01",1,13.1,"Winter","Dry",-80.227501,25.336306,"Inshore","BB","BB_2","T2","Normal",36.1005072572857,2410.23487875217,2110.24753028645,2130.95872465201,1796.28929350024,2415.71079014091,2114.86344371826,2022-01-22
"WS22022_5","FL",2022,"WaltonSmith","Upper_Keys",25.3151621666667,-80.1954051666667,22-01-22,"06:23:00 PM",0,2061.23271416542,2394.30286750441,8.06294437866507,8.07251128523956,379.656779468554,3.71942997045589,36.3202367313176,"",36.231,24.764,"EK_MID","Permanent","Single",17109,7092,"5R",662,"Walton Smith-Jan 2022","2022-01-22","06:23:00 PM","12:00:00 AM",2113.43380251409,"UNSPECIFIED",2444.85,25,2022-01-22 18:23:00,2022-01-22 13:23:00,2022-01-22,"13:23:00","Jan","January","2022-01",1,13.3833333333333,"Winter","Dry",-80.1946,25.314483,"Mid channel","BB","BB_2","T2","Normal",36.3202367313176,2373.70245661466,2043.49801508975,2130.95872465201,1796.28929350024,2392.03707330527,2058.95315989419,2022-01-22
"WS22022_6","FL",2022,"WaltonSmith","Upper_Keys",25.2949553333333,-80.1635271666667,22-01-22,"06:40:00 PM",0,2061.38673047151,2393.33064260411,8.06116676591553,8.06796862085859,384.194004798402,3.71039061644586,36.3405810031078,"",36.221,24.941,"EK_OFF","Permanent","Single",17110,7093,"6R",662,"Walton Smith-Jan 2022","2022-01-22","06:40:00 PM","12:00:00 AM",2113.6233176851,"UNSPECIFIED",2444,24.85,2022-01-22 18:40:00,2022-01-22 13:40:00,2022-01-22,"13:40:00","Jan","January","2022-01",1,13.6666666666667,"Winter","Dry",-80.162604,25.294251,"Offshore","BB","BB_2","T2","Normal",36.3405810031078,2371.41028441855,2042.50662477841,2130.95872465201,1796.28929350024,2390.92759543755,2058.95872045524,2022-01-22
"WS22022_7","FL",2022,"WaltonSmith","Upper_Keys",25.0488431666667,-80.2880086666667,22-01-22,"09:02:00 PM",0,2034.91579862794,2390.24440369575,8.06360801741109,8.09757676624959,352.414380170237,3.97931016201475,36.033692734352,"",35.974,25.654,"6.5","Permanent","Single",17111,7094,"7R",662,"Walton Smith-Jan 2022","2022-01-22","09:02:00 PM","12:00:00 AM",2086.03488777016,"UNSPECIFIED",2432.7,25.15,2022-01-22 21:02:00,2022-01-22 16:02:00,2022-01-22,"16:02:00","Jan","January","2022-01",1,16.0333333333333,"Winter","Dry",-80.28766667,25.04833333,"Oceanic","UK","UK_3","T1","Normal",36.033692734352,2388.52286605223,2033.45018107715,2130.95872465201,1796.28929350024,2390.05765707845,2034.74393147047,2022-01-22
"WS22022_8","FL",2022,"WaltonSmith","Upper_Keys",25.06385,-80.316051,22-01-22,"09:14:00 PM",0,2067.06441381174,2413.21963028802,8.04279850306548,8.08790440844849,366.104171116807,3.86812041849225,36.3156928809087,"",36.228,24.898,"6","Permanent","Single",17112,7095,"8R",662,"Walton Smith-Jan 2022","2022-01-22","09:14:00 PM","12:00:00 AM",2119.40034218083,"UNSPECIFIED",2456.85,25,2022-01-22 21:14:00,2022-01-22 16:14:00,2022-01-22,"16:14:00","Jan","January","2022-01",1,16.2333333333333,"Winter","Dry",-80.315,25.065,"Offshore","UK","UK_3","T1","Normal",36.3156928809087,2392.75580711126,2049.53594680927,2130.95872465201,1796.28929350024,2410.826090475,2064.768272129,2022-01-22
"WS22022_9","FL",2022,"WaltonSmith","Upper_Keys",25.0796675,-80.3341978333333,22-01-22,"09:24:00 PM",0,2084.36683322579,2405.27763932513,8.04657286005639,8.06041068438225,395.478770504351,3.58830776252986,36.3415429594164,"",36.222,24.159,"5.5","Permanent","Single",17113,7096,"9R",662,"Walton Smith-Jan 2022","2022-01-22","09:24:00 PM","12:00:00 AM",2137.16465606482,"UNSPECIFIED",2464.75,24.95,2022-01-22 21:24:00,2022-01-22 16:24:00,2022-01-22,"16:24:00","Jan","January","2022-01",1,16.4,"Winter","Dry",-80.33416667,25.07966667,"Mid channel","UK","UK_3","T1","Normal",36.3415429594164,2383.18477509451,2065.22158666449,2130.95872465201,1796.28929350024,2402.75797571596,2081.72079441971,2022-01-22
"WS22022_10","FL",2022,"WaltonSmith","Upper_Keys",25.0064996666667,-80.3716335,22-01-22,"10:14:00 PM",0,2059.01993086272,2386.91939458135,8.06225756861158,8.06651921993919,385.186768466221,3.6644849556163,36.2616379658571,"",36.204,24.743,"MR","Permanent","Single",17114,7097,"10R",662,"Walton Smith-Jan 2022","2022-01-22","10:14:00 PM","12:00:00 AM",2111.07581325179,"UNSPECIFIED",2445.8,24.95,2022-01-22 22:14:00,2022-01-22 17:14:00,2022-01-22,"17:14:00","Jan","January","2022-01",1,17.2333333333333,"Winter","Dry",-80.38,25.01,"Offshore","UK","UK_3","T1","Normal",36.2616379658571,2370.20658199471,2044.6030157818,2130.95872465201,1796.28929350024,2385.12720054422,2057.18033463967,2022-01-22
"WS22022_11","FL",2022,"WaltonSmith","Upper_Keys",24.8985575,-80.53026,22-01-23,"12:09:00 AM",0,2056.77406305788,2386.53155835886,8.05750918968785,8.0636449856002,387.782923515386,3.68984732113611,36.2930764204341,"",36.161,25.107,"UK_OFF","Permanent","Single",17115,7098,"11R",662,"Walton Smith-Jan 2022","2022-01-23","12:09:00 AM","12:00:00 AM",2108.82433044181,"UNSPECIFIED",2445.35,25.1,2022-01-23 00:09:00,2022-01-22 19:09:00,2022-01-22,"19:09:00","Jan","January","2022-01",1,19.15,"Winter","Dry",-80.529497,24.898193,"Offshore","UK","UK_4","T2","Normal",36.2930764204341,2367.76863110826,2040.6036914653,2130.95872465201,1796.28929350024,2384.52224301196,2054.7261300381,2022-01-22
"WS22022_12","FL",2022,"WaltonSmith","Upper_Keys",24.9208633333333,-80.5465288333333,22-01-23,"12:21:00 AM",0,2066.60830407959,2396.64430719773,8.06912356800549,8.06841942685577,384.575726134032,3.6877724888077,36.3307159144277,"",36.227,24.686,"UK_MID","Permanent","Single",17116,7099,"12R",662,"Walton Smith-Jan 2022","2022-01-23","12:21:00 AM","12:00:00 AM",2118.95663639925,"UNSPECIFIED",2455.85,25,2022-01-23 00:21:00,2022-01-22 19:21:00,2022-01-22,"19:21:00","Jan","January","2022-01",1,19.35,"Winter","Dry",-80.546176,24.920702,"Mid channel","UK","UK_4","T2","Normal",36.3307159144277,2375.33841361507,2048.23639279033,2130.95872465201,1796.28929350024,2394.28239277799,2064.20519901495,2022-01-22
"WS22022_13","FL",2022,"WaltonSmith","Upper_Keys",24.9341868333333,-80.5655646666667,22-01-23,"12:30:00 AM",0,2118.07453434358,2421.81298977058,8.01177463198889,8.03294300521019,430.62889844847,3.41891733571442,36.3621530965562,"",36.286,23.95,"UK_IN","Permanent","Single",17117,7100,"13R",662,"Walton Smith-Jan 2022","2022-01-23","12:30:00 AM","12:00:00 AM",2171.7264363146,"UNSPECIFIED",2481.8,24.85,2022-01-23 00:30:00,2022-01-22 19:30:00,2022-01-22,"19:30:00","Jan","January","2022-01",1,19.5,"Winter","Dry",-80.569852,24.939806,"Inshore","UK","UK_4","T2","Normal",36.3621530965562,2398.20816585164,2097.43017549277,2130.95872465201,1796.28929350024,2418.97810378095,2114.93817163436,2022-01-22
"WS22022_14","FL",2022,"WaltonSmith","Middle_Keys",24.8173141666667,-80.7557608333333,22-01-23,"02:05:00 AM",0,2205.45320877714,2537.89457158748,8.03943977340036,8.08480621180729,394.463303273199,3.80917597011128,35.3381885552573,"",35.237,23.251,"7","Permanent","Single",17118,7101,"14R",662,"Walton Smith-Jan 2022","2022-01-23","02:05:00 AM","12:00:00 AM",2259.52565641113,"UNSPECIFIED",2598.75,24.85,2022-01-23 02:05:00,2022-01-22 21:05:00,2022-01-22,"21:05:00","Jan","January","2022-01",1,21.0833333333333,"Winter","Dry",-80.75666667,24.82083333,"Inshore","MK","MK_5","T1","Normal",35.3381885552573,2585.97997345043,2247.23985548076,2130.95872465201,1796.28929350024,2545.604771196,2213.20562352052,2022-01-22
"WS22022_15","FL",2022,"WaltonSmith","Middle_Keys",24.7919931666667,-80.7410053333333,22-01-23,"02:27:00 AM",0,2113.17875820539,2421.14453760791,8.01676337116174,8.0442203541358,417.480581682788,3.45948639748124,36.2921143415421,"",36.193,23.725,"8","Permanent","Single",17119,7102,"15R",662,"Walton Smith-Jan 2022","2022-01-23","02:27:00 AM","12:00:00 AM",2166.59928761059,"UNSPECIFIED",2480.95,24.9,2022-01-23 02:27:00,2022-01-22 21:27:00,2022-01-22,"21:27:00","Jan","January","2022-01",1,21.45,"Winter","Dry",-80.74166667,24.7925,"Mid channel","MK","MK_5","T1","Normal",36.2921143415421,2402.17316114415,2096.62051100684,2130.95872465201,1796.28929350024,2418.87072693014,2110.69570556688,2022-01-22
"WS22022_16","FL",2022,"WaltonSmith","Middle_Keys",24.7635458333333,-80.7231,22-01-23,"02:46:00 AM",0,2065.57669315383,2385.5462640995,8.04522972850865,8.05685992892665,396.069248029509,3.58316277468315,36.1948294235487,"",35.072,24.611,"9","Permanent","Single",17120,7103,"16R",662,"Walton Smith-Jan 2022","2022-01-23","02:46:00 AM","12:00:00 AM",2112.37613480344,"UNSPECIFIED",2444.2,25.05,2022-01-23 02:46:00,2022-01-22 21:46:00,2022-01-22,"21:46:00","Jan","January","2022-01",1,21.7666666666667,"Winter","Dry",-80.72333333,24.76333333,"Offshore","MK","MK_5","T1","Normal",36.1948294235487,2373.21548473191,2054.89982184204,2130.95872465201,1796.28929350024,2384.23031276965,2064.18475891991,2022-01-22
"WS22022_17","FL",2022,"WaltonSmith","Middle_Keys",24.7171683333333,-80.6897355,22-01-23,"03:27:00 AM",0,2042.07362826845,2377.80607930565,8.06344787479647,8.06871181493984,380.494962667356,3.75982773534197,36.2026893809116,"",36.119,25.558,"9.5","Permanent","Single",17121,7104,"17R",662,"Walton Smith-Jan 2022","2022-01-23","03:27:00 AM","12:00:00 AM",2088.31532548615,"UNSPECIFIED",2436.25,25.1,2022-01-23 03:27:00,2022-01-22 22:27:00,2022-01-22,"22:27:00","Jan","January","2022-01",1,22.45,"Winter","Dry",-80.69,24.71666667,"Oceanic","MK","MK_5","T1","Normal",36.2026893809116,2365.00173212733,2031.07718077527,2130.95872465201,1796.28929350024,2376.47682068505,2040.75009394799,2022-01-22
"WS22022_18","FL",2022,"WaltonSmith","Middle_Keys",24.7126761666667,-80.8328165,22-01-23,"04:49:00 AM",0,2062.25851752593,2389.84259227787,8.05901193088768,8.06701320981315,385.351801511367,3.66391705847226,36.2148269591422,"",36.128,24.685,"12","Permanent","Single",17122,7105,"18R",662,"Walton Smith-Jan 2022","2022-01-23","04:49:00 AM","12:00:00 AM",2109.00864666606,"UNSPECIFIED",2448.6,25.1,2022-01-23 04:49:00,2022-01-22 23:49:00,2022-01-22,"23:49:00","Jan","January","2022-01",1,23.8166666666667,"Winter","Dry",-80.83166667,24.71333333,"Offshore","MK","MK_6","T2","Normal",36.2148269591422,2376.17677478669,2050.4659213896,2130.95872465201,1796.28929350024,2388.36221875962,2060.73762787171,2022-01-22
"WS22022_19","FL",2022,"WaltonSmith","Middle_Keys",24.753521,-80.8466753333333,22-01-23,"05:18:00 AM",0,2170.68932910887,2478.3112561519,8.01103319956846,8.04628742999354,427.515478084932,3.50792225539053,35.7007970206023,"",35.596,23.473,"11","Permanent","Single",17123,7106,"19R",662,"Walton Smith-Jan 2022","2022-01-23","05:18:00 AM","12:00:00 AM",2219.22764586569,"UNSPECIFIED",2538.4,24.9,2022-01-23 05:18:00,2022-01-23 00:18:00,2022-01-23,"00:18:00","Jan","January","2022-01",1,0.3,"Winter","Dry",-80.84666667,24.75333333,"Mid channel","MK","MK_6","T2","Normal",35.7007970206023,2499.61891101149,2189.35215804823,2130.95872465201,1796.28929350024,2481.29767193702,2173.90828989048,2022-01-23
"WS22022_20","FL",2022,"WaltonSmith","Middle_Keys",24.78874,-80.8602316666667,22-01-23,"05:38:00 AM",0,2223.96446074506,2532.63116873101,8.00673196906496,8.05422609564773,429.873013853331,3.55904885411973,35.1861715066716,"",35.084,22.962,"10","Permanent","Single",17124,7107,"20R",662,"Walton Smith-Jan 2022","2022-01-23","05:38:00 AM","12:00:00 AM",2272.91064647601,"UNSPECIFIED",2585,24.95,2022-01-23 05:38:00,2022-01-23 00:38:00,2022-01-23,"00:38:00","Jan","January","2022-01",1,0.633333333333333,"Winter","Dry",-80.86,24.78833333,"Inshore","MK","MK_6","T2","Normal",35.1861715066716,2591.76604772148,2275.89222302209,2130.95872465201,1796.28929350024,2542.00989377699,2233.95032823911,2022-01-23
